id,filename,unified_role,original_titles,category_folder,file_path,word_count,source,status,labeled
clean_2280,resume_2280.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2280.txt,538,huggingface,cleaned,True
clean_2281,resume_2281.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2281.txt,411,huggingface,cleaned,True
clean_2282,resume_2282.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2282.txt,487,huggingface,cleaned,True
clean_2283,resume_2283.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2283.txt,376,huggingface,cleaned,True
clean_2284,resume_2284.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2284.txt,449,huggingface,cleaned,True
clean_2285,resume_2285.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2285.txt,347,huggingface,cleaned,True
clean_2286,resume_2286.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2286.txt,391,huggingface,cleaned,True
clean_2287,resume_2287.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2287.txt,544,huggingface,cleaned,True
clean_2288,resume_2288.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2288.txt,322,huggingface,cleaned,True
clean_2289,resume_2289.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2289.txt,541,huggingface,cleaned,True
clean_2290,resume_2290.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2290.txt,445,huggingface,cleaned,True
clean_2291,resume_2291.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2291.txt,356,huggingface,cleaned,True
clean_2292,resume_2292.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2292.txt,448,huggingface,cleaned,True
clean_2293,resume_2293.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2293.txt,293,huggingface,cleaned,True
clean_2294,resume_2294.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2294.txt,382,huggingface,cleaned,True
clean_2295,resume_2295.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2295.txt,336,huggingface,cleaned,True
clean_2296,resume_2296.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2296.txt,370,huggingface,cleaned,True
clean_2297,resume_2297.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2297.txt,333,huggingface,cleaned,True
clean_2298,resume_2298.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2298.txt,313,huggingface,cleaned,True
clean_2299,resume_2299.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2299.txt,373,huggingface,cleaned,True
clean_2300,resume_2300.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2300.txt,330,huggingface,cleaned,True
clean_2301,resume_2301.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2301.txt,459,huggingface,cleaned,True
clean_2302,resume_2302.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2302.txt,396,huggingface,cleaned,True
clean_2303,resume_2303.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2303.txt,504,huggingface,cleaned,True
clean_2304,resume_2304.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2304.txt,293,huggingface,cleaned,True
clean_2305,resume_2305.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2305.txt,337,huggingface,cleaned,True
clean_2306,resume_2306.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2306.txt,337,huggingface,cleaned,True
clean_2307,resume_2307.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2307.txt,366,huggingface,cleaned,True
clean_2308,resume_2308.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2308.txt,503,huggingface,cleaned,True
clean_2309,resume_2309.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2309.txt,458,huggingface,cleaned,True
clean_2310,resume_2310.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2310.txt,436,huggingface,cleaned,True
clean_2311,resume_2311.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2311.txt,462,huggingface,cleaned,True
clean_2312,resume_2312.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2312.txt,298,huggingface,cleaned,True
clean_2313,resume_2313.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2313.txt,425,huggingface,cleaned,True
clean_2314,resume_2314.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2314.txt,286,huggingface,cleaned,True
clean_2315,resume_2315.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2315.txt,322,huggingface,cleaned,True
clean_2316,resume_2316.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2316.txt,470,huggingface,cleaned,True
clean_2317,resume_2317.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2317.txt,388,huggingface,cleaned,True
clean_2318,resume_2318.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2318.txt,406,huggingface,cleaned,True
clean_2319,resume_2319.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2319.txt,425,huggingface,cleaned,True
clean_2320,resume_2320.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2320.txt,445,huggingface,cleaned,True
clean_2321,resume_2321.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2321.txt,472,huggingface,cleaned,True
clean_2322,resume_2322.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2322.txt,376,huggingface,cleaned,True
clean_2323,resume_2323.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2323.txt,445,huggingface,cleaned,True
clean_2324,resume_2324.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2324.txt,299,huggingface,cleaned,True
clean_2325,resume_2325.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2325.txt,493,huggingface,cleaned,True
clean_2326,resume_2326.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2326.txt,296,huggingface,cleaned,True
clean_2327,resume_2327.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2327.txt,406,huggingface,cleaned,True
clean_2328,resume_2328.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2328.txt,477,huggingface,cleaned,True
clean_2329,resume_2329.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2329.txt,427,huggingface,cleaned,True
clean_2330,resume_2330.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2330.txt,452,huggingface,cleaned,True
clean_2331,resume_2331.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2331.txt,524,huggingface,cleaned,True
clean_2332,resume_2332.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2332.txt,415,huggingface,cleaned,True
clean_2333,resume_2333.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2333.txt,420,huggingface,cleaned,True
clean_2334,resume_2334.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2334.txt,376,huggingface,cleaned,True
clean_2335,resume_2335.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2335.txt,451,huggingface,cleaned,True
clean_2336,resume_2336.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2336.txt,418,huggingface,cleaned,True
clean_2337,resume_2337.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2337.txt,343,huggingface,cleaned,True
clean_2338,resume_2338.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2338.txt,391,huggingface,cleaned,True
clean_2339,resume_2339.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2339.txt,471,huggingface,cleaned,True
clean_2340,resume_2340.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2340.txt,370,huggingface,cleaned,True
clean_2341,resume_2341.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2341.txt,444,huggingface,cleaned,True
clean_2342,resume_2342.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2342.txt,442,huggingface,cleaned,True
clean_2343,resume_2343.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2343.txt,349,huggingface,cleaned,True
clean_2344,resume_2344.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2344.txt,533,huggingface,cleaned,True
clean_2345,resume_2345.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2345.txt,404,huggingface,cleaned,True
clean_2346,resume_2346.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2346.txt,411,huggingface,cleaned,True
clean_2347,resume_2347.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2347.txt,477,huggingface,cleaned,True
clean_2348,resume_2348.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2348.txt,345,huggingface,cleaned,True
clean_2349,resume_2349.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2349.txt,356,huggingface,cleaned,True
clean_2350,resume_2350.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2350.txt,389,huggingface,cleaned,True
clean_2351,resume_2351.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2351.txt,406,huggingface,cleaned,True
clean_2352,resume_2352.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2352.txt,406,huggingface,cleaned,True
clean_2353,resume_2353.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2353.txt,483,huggingface,cleaned,True
clean_2354,resume_2354.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2354.txt,484,huggingface,cleaned,True
clean_2355,resume_2355.txt,DevOps/Cloud Engineer,"Site Reliability Engineer, Site Reliability Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2355.txt,428,huggingface,cleaned,True
clean_2356,resume_2356.txt,DevOps/Cloud Engineer,Site Reliability Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2356.txt,387,huggingface,cleaned,True
clean_2357,resume_2357.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2357.txt,471,huggingface,cleaned,True
clean_2358,resume_2358.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2358.txt,339,huggingface,cleaned,True
clean_2359,resume_2359.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2359.txt,419,huggingface,cleaned,True
clean_2360,resume_2360.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2360.txt,363,huggingface,cleaned,True
clean_2361,resume_2361.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2361.txt,540,huggingface,cleaned,True
clean_2362,resume_2362.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2362.txt,562,huggingface,cleaned,True
clean_2363,resume_2363.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2363.txt,485,huggingface,cleaned,True
clean_2364,resume_2364.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2364.txt,413,huggingface,cleaned,True
clean_2365,resume_2365.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2365.txt,548,huggingface,cleaned,True
clean_2366,resume_2366.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2366.txt,381,huggingface,cleaned,True
clean_2367,resume_2367.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2367.txt,349,huggingface,cleaned,True
clean_2368,resume_2368.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2368.txt,462,huggingface,cleaned,True
clean_2369,resume_2369.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2369.txt,319,huggingface,cleaned,True
clean_2370,resume_2370.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2370.txt,276,huggingface,cleaned,True
clean_2371,resume_2371.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2371.txt,469,huggingface,cleaned,True
clean_2372,resume_2372.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2372.txt,465,huggingface,cleaned,True
clean_2373,resume_2373.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2373.txt,464,huggingface,cleaned,True
clean_2374,resume_2374.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2374.txt,486,huggingface,cleaned,True
clean_2375,resume_2375.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2375.txt,383,huggingface,cleaned,True
clean_2376,resume_2376.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2376.txt,388,huggingface,cleaned,True
clean_2377,resume_2377.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2377.txt,408,huggingface,cleaned,True
clean_2378,resume_2378.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2378.txt,297,huggingface,cleaned,True
clean_2379,resume_2379.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2379.txt,477,huggingface,cleaned,True
clean_2380,resume_2380.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2380.txt,454,huggingface,cleaned,True
clean_2381,resume_2381.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2381.txt,522,huggingface,cleaned,True
clean_2382,resume_2382.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2382.txt,371,huggingface,cleaned,True
clean_2383,resume_2383.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2383.txt,513,huggingface,cleaned,True
clean_2384,resume_2384.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2384.txt,385,huggingface,cleaned,True
clean_2385,resume_2385.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2385.txt,489,huggingface,cleaned,True
clean_2386,resume_2386.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2386.txt,414,huggingface,cleaned,True
clean_2387,resume_2387.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2387.txt,414,huggingface,cleaned,True
clean_2388,resume_2388.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2388.txt,516,huggingface,cleaned,True
clean_2389,resume_2389.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2389.txt,395,huggingface,cleaned,True
clean_2390,resume_2390.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2390.txt,468,huggingface,cleaned,True
clean_2391,resume_2391.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2391.txt,341,huggingface,cleaned,True
clean_2392,resume_2392.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2392.txt,520,huggingface,cleaned,True
clean_2393,resume_2393.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2393.txt,384,huggingface,cleaned,True
clean_2394,resume_2394.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2394.txt,411,huggingface,cleaned,True
clean_2395,resume_2395.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2395.txt,501,huggingface,cleaned,True
clean_2396,resume_2396.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2396.txt,271,huggingface,cleaned,True
clean_2397,resume_2397.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2397.txt,453,huggingface,cleaned,True
clean_2398,resume_2398.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2398.txt,534,huggingface,cleaned,True
clean_2399,resume_2399.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2399.txt,418,huggingface,cleaned,True
clean_2400,resume_2400.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2400.txt,474,huggingface,cleaned,True
clean_2401,resume_2401.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2401.txt,395,huggingface,cleaned,True
clean_2402,resume_2402.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2402.txt,410,huggingface,cleaned,True
clean_2403,resume_2403.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2403.txt,468,huggingface,cleaned,True
clean_2404,resume_2404.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2404.txt,330,huggingface,cleaned,True
clean_2405,resume_2405.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2405.txt,414,huggingface,cleaned,True
clean_2406,resume_2406.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2406.txt,413,huggingface,cleaned,True
clean_2407,resume_2407.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2407.txt,420,huggingface,cleaned,True
clean_2408,resume_2408.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2408.txt,424,huggingface,cleaned,True
clean_2409,resume_2409.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2409.txt,485,huggingface,cleaned,True
clean_2410,resume_2410.txt,DevOps/Cloud Engineer,Infrastructure Engineer,devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2410.txt,332,huggingface,cleaned,True
clean_2411,resume_2411.txt,DevOps/Cloud Engineer,"Infrastructure Engineer, Infrastructure Engineer",devops_cloud_engineer,data/collected_resumes/devops_cloud_engineer/resume_2411.txt,449,huggingface,cleaned,True
